2023-06-16 10:08:54,008 - INFO - Worker-1 server started on localhost:20402
2023-06-16 10:08:54,008 - INFO - Worker-2 server started on localhost:20403
2023-06-16 10:08:54,009 - INFO - Worker-3 server started on localhost:20404
2023-06-16 10:08:54,010 - INFO - Worker-4 server started on localhost:20405
2023-06-16 10:08:54,011 - INFO - Worker-5 server started on localhost:20406
2023-06-16 10:08:54,012 - INFO - Worker-6 server started on localhost:20407
2023-06-16 10:08:54,013 - INFO - Worker-7 server started on localhost:20408
2023-06-16 10:08:54,014 - INFO - Worker-8 server started on localhost:20409
2023-06-16 10:08:54,015 - INFO - Worker-9 server started on localhost:20410
2023-06-16 10:08:54,016 - INFO - Worker-10 server started on localhost:20411
2023-06-16 10:08:54,017 - INFO - Worker-11 server started on localhost:20412
2023-06-16 10:08:54,018 - INFO - Worker-12 server started on localhost:20413
2023-06-16 10:08:54,019 - INFO - Worker-13 server started on localhost:20414
2023-06-16 10:08:54,020 - INFO - Worker-14 server started on localhost:20415
2023-06-16 10:08:54,021 - INFO - Worker-15 server started on localhost:20416
2023-06-16 10:08:54,022 - INFO - Worker-16 server started on localhost:20417
2023-06-16 10:08:54,023 - INFO - Worker-17 server started on localhost:20418
2023-06-16 10:08:54,024 - INFO - Worker-18 server started on localhost:20419
2023-06-16 10:08:54,025 - INFO - Worker-19 server started on localhost:20420
2023-06-16 10:08:54,026 - INFO - Worker-20 server started on localhost:20421
2023-06-16 10:08:54,027 - INFO - Worker-21 server started on localhost:20422
2023-06-16 10:08:54,028 - INFO - Worker-22 server started on localhost:20423
2023-06-16 10:08:54,029 - INFO - Worker-23 server started on localhost:20424
2023-06-16 10:08:54,030 - INFO - Worker-24 server started on localhost:20425
2023-06-16 10:08:54,031 - INFO - Worker-25 server started on localhost:20426
2023-06-16 10:08:54,032 - INFO - Worker-26 server started on localhost:20427
2023-06-16 10:08:54,033 - INFO - Worker-27 server started on localhost:20428
2023-06-16 10:08:54,034 - INFO - Worker-28 server started on localhost:20429
2023-06-16 10:08:54,035 - INFO - Worker-29 server started on localhost:20430
2023-06-16 10:08:54,036 - INFO - Worker-30 server started on localhost:20431
2023-06-16 10:08:54,037 - INFO - Worker-31 server started on localhost:20432
2023-06-16 10:08:54,038 - INFO - Worker-32 server started on localhost:20433
2023-06-16 10:08:54,039 - INFO - Worker-33 server started on localhost:20434
2023-06-16 10:08:54,040 - INFO - Worker-34 server started on localhost:20435
2023-06-16 10:08:54,041 - INFO - Worker-35 server started on localhost:20436
2023-06-16 10:08:54,042 - INFO - Worker-36 server started on localhost:20437
2023-06-16 10:08:54,043 - INFO - Worker-37 server started on localhost:20438
2023-06-16 10:08:54,044 - INFO - Worker-38 server started on localhost:20439
2023-06-16 10:08:54,045 - INFO - Worker-39 server started on localhost:20440
2023-06-16 10:08:54,046 - INFO - Worker-40 server started on localhost:20441
2023-06-16 10:08:54,047 - INFO - Worker-41 server started on localhost:20442
2023-06-16 10:08:54,048 - INFO - Worker-42 server started on localhost:20443
2023-06-16 10:08:54,049 - INFO - Worker-43 server started on localhost:20444
2023-06-16 10:08:54,050 - INFO - Worker-44 server started on localhost:20445
2023-06-16 10:08:54,051 - INFO - Worker-45 server started on localhost:20446
2023-06-16 10:08:54,052 - INFO - Worker-46 server started on localhost:20447
2023-06-16 10:08:54,053 - INFO - Worker-47 server started on localhost:20448
2023-06-16 10:08:54,054 - INFO - Worker-48 server started on localhost:20449
2023-06-16 10:08:54,055 - INFO - Worker-49 server started on localhost:20450
2023-06-16 10:08:54,056 - INFO - Worker-50 server started on localhost:20451
2023-06-16 10:08:54,057 - INFO - Worker-51 server started on localhost:20452
2023-06-16 10:08:54,058 - INFO - Worker-52 server started on localhost:20453
2023-06-16 10:08:54,059 - INFO - Worker-53 server started on localhost:20454
2023-06-16 10:08:54,060 - INFO - Worker-54 server started on localhost:20455
2023-06-16 10:08:54,061 - INFO - Worker-55 server started on localhost:20456
2023-06-16 10:08:54,062 - INFO - Worker-56 server started on localhost:20457
2023-06-16 10:08:54,063 - INFO - Worker-57 server started on localhost:20458
2023-06-16 10:08:54,064 - INFO - Worker-58 server started on localhost:20459
2023-06-16 10:08:54,065 - INFO - Worker-59 server started on localhost:20460
2023-06-16 10:08:54,066 - INFO - Worker-60 server started on localhost:20461
2023-06-16 10:08:56,710 - INFO - [Worker-1] latency: 243.7, 229.8, 223.4, 217.0 | Qsize=1
2023-06-16 10:08:56,739 - INFO - [Worker-2] latency: 239.3, 233.0, 227.3, 220.5 | Qsize=1
2023-06-16 10:08:56,761 - INFO - [Worker-3] latency: 235.8, 228.7, 223.1, 216.5 | Qsize=1
2023-06-16 10:08:57,009 - INFO - [Worker-4] latency: 458.3, 451.9, 445.7, 438.6, 432.2, 426.2, 419.1, 411.9 | Qsize=1
2023-06-16 10:08:57,059 - INFO - [Worker-5] latency: 454.6, 446.9, 439.7, 432.3, 425.0, 417.6, 410.5, 403.1 | Qsize=1
2023-06-16 10:08:57,117 - INFO - [Worker-1] latency: 453.4, 446.1, 439.1, 432.3, 425.4, 418.5, 411.6, 404.1 | Qsize=2
2023-06-16 10:08:57,168 - INFO - [Worker-2] latency: 447.7, 441.4, 434.7, 427.6, 420.3, 413.8, 406.7, 399.5 | Qsize=2
2023-06-16 10:08:57,220 - INFO - [Worker-3] latency: 445.8, 439.3, 433.6, 427.6, 421.3, 415.2, 409.0, 403.0 | Qsize=2
2023-06-16 10:08:57,273 - INFO - [Worker-6] latency: 449.6, 443.6, 437.7, 432.0, 426.5, 421.0, 415.4, 409.8 | Qsize=1
2023-06-16 10:08:57,325 - INFO - [Worker-7] latency: 456.0, 450.1, 444.4, 438.7, 431.9, 425.5, 419.1, 412.5 | Qsize=1
2023-06-16 10:08:57,376 - INFO - [Worker-8] latency: 457.0, 449.9, 442.8, 435.7, 429.1, 421.8, 414.8, 408.1 | Qsize=1
2023-06-16 10:08:57,423 - INFO - [Worker-4] latency: 447.4, 440.1, 433.6, 427.4, 420.7, 413.9, 407.4, 401.8 | Qsize=2
2023-06-16 10:08:57,474 - INFO - [Worker-5] latency: 446.4, 440.6, 433.9, 427.7, 421.0, 414.7, 408.5, 402.9 | Qsize=2
2023-06-16 10:08:57,524 - INFO - [Worker-1] latency: 447.9, 442.4, 436.8, 430.6, 423.7, 416.7, 410.1, 403.0 | Qsize=3
2023-06-16 10:08:57,575 - INFO - [Worker-2] latency: 447.0, 441.1, 434.9, 427.8, 420.7, 413.9, 407.4, 400.9 | Qsize=3
2023-06-16 10:08:57,625 - INFO - [Worker-3] latency: 445.2, 439.3, 433.3, 427.4, 421.4, 414.6, 407.7, 401.0 | Qsize=3
2023-06-16 10:08:57,676 - INFO - [Worker-6] latency: 445.9, 440.0, 434.1, 428.1, 422.1, 415.3, 408.8, 402.6 | Qsize=2
2023-06-16 10:08:57,720 - INFO - [Worker-9] latency: 439.8, 434.0, 428.2, 423.3, 418.1, 413.1, 407.9, 402.2 | Qsize=1
2023-06-16 10:08:57,769 - INFO - [Worker-7] latency: 444.5, 439.0, 434.1, 428.9, 424.0, 418.9, 413.3, 407.8 | Qsize=2
2023-06-16 10:08:57,810 - INFO - [Worker-8] latency: 443.3, 437.5, 432.0, 426.5, 421.2, 416.3, 410.6, 405.0 | Qsize=2
2023-06-16 10:08:57,861 - INFO - [Worker-4] latency: 449.6, 442.8, 436.5, 430.1, 424.2, 418.4, 412.6, 406.1 | Qsize=3
2023-06-16 10:08:57,911 - INFO - [Worker-5] latency: 450.7, 444.5, 438.3, 432.0, 425.9, 420.4, 414.8, 409.3 | Qsize=3
2023-06-16 10:08:57,952 - INFO - [Worker-1] latency: 443.6, 436.7, 430.5, 424.1, 418.4, 412.5, 406.8, 400.7 | Qsize=4
2023-06-16 10:08:58,002 - INFO - [Worker-2] latency: 444.1, 437.9, 431.4, 424.5, 418.2, 412.6, 407.0, 401.4 | Qsize=4
2023-06-16 10:08:58,053 - INFO - [Worker-3] latency: 447.1, 441.2, 434.8, 428.1, 421.4, 415.8, 410.2, 404.6 | Qsize=4
2023-06-16 10:08:58,104 - INFO - [Worker-6] latency: 448.7, 441.8, 435.9, 429.6, 423.8, 418.3, 412.5, 407.0 | Qsize=3
2023-06-16 10:08:58,145 - INFO - [Worker-9] latency: 442.7, 436.9, 431.1, 425.1, 419.2, 413.6, 408.0, 402.3 | Qsize=2
2023-06-16 10:08:58,195 - INFO - [Worker-7] latency: 446.4, 440.4, 434.3, 427.6, 421.0, 415.2, 409.4, 403.1 | Qsize=3
2023-06-16 10:08:58,247 - INFO - [Worker-8] latency: 448.9, 442.6, 436.6, 430.5, 424.4, 418.1, 412.0, 405.9 | Qsize=3
2023-06-16 10:08:58,297 - INFO - [Worker-4] latency: 449.3, 441.7, 435.0, 427.9, 421.7, 415.7, 409.5, 401.0 | Qsize=4
2023-06-16 10:08:58,349 - INFO - [Worker-5] latency: 445.9, 440.4, 435.2, 430.0, 424.7, 419.5, 413.6, 408.0 | Qsize=4
2023-06-16 10:08:58,389 - INFO - [Worker-1] latency: 442.4, 436.3, 430.1, 424.9, 419.8, 414.6, 409.3, 402.9 | Qsize=5
2023-06-16 10:08:58,440 - INFO - [Worker-2] latency: 448.1, 442.2, 435.7, 430.3, 424.8, 419.2, 413.7, 408.2 | Qsize=5
2023-06-16 10:08:58,481 - INFO - [Worker-3] latency: 442.3, 436.2, 430.3, 424.4, 418.7, 413.2, 407.7, 402.2 | Qsize=5
2023-06-16 10:08:58,530 - INFO - [Worker-6] latency: 445.6, 439.5, 433.5, 427.5, 420.3, 415.3, 410.2, 405.3 | Qsize=4
2023-06-16 10:08:58,571 - INFO - [Worker-9] latency: 441.3, 436.1, 430.9, 425.4, 420.0, 414.9, 410.0, 404.8 | Qsize=3
2023-06-16 10:08:58,611 - INFO - [Worker-7] latency: 439.6, 434.3, 428.9, 423.2, 417.3, 411.3, 405.0, 398.7 | Qsize=4
2023-06-16 10:08:58,673 - INFO - [Worker-8] latency: 453.9, 447.5, 441.0, 434.4, 427.8, 420.5, 414.2, 407.7 | Qsize=4
2023-06-16 10:08:58,723 - INFO - [Worker-4] latency: 451.2, 444.4, 438.1, 431.3, 424.2, 417.7, 410.8, 404.9 | Qsize=5
